,underlying_price,underlying_index,timestamp,stats,state,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,settlement_price,option_type
100,37565.74,BTC-24SEP21,1623313088991,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.2475,0.379,0.30393704,97.81,,0.0,BTC-24SEP21-30000-C,36862.05,"{'vega': 63.64027, 'theta': -29.3654, 'rho': 49.2015, 'gamma': 2e-05, 'delta': 0.75497}",36862.05,31781504540,"[[0.2635, 9.0], [0.203, 0.4]]",73.41,0.2635,9.0,0.3415,9.0,"[[0.3415, 9.0]]",119.81,0.31,C
101,36831.49,BTC-11JUN21,1623313088991,"{'volume': 278.0, 'price_change': -92.8571, 'low': 0.001, 'high': 0.015}",open,257.3,0.0001,0.0305,0.00184015,137.73,0.001,0.0,BTC-11JUN21-33000-P,36862.05,"{'vega': 2.23159, 'theta': -67.77549, 'rho': -0.05994, 'gamma': 4e-05, 'delta': -0.05831}",36862.05,31781516363,"[[0.0015, 34.4], [0.001, 15.1], [0.0005, 17.0]]",131.81,0.0015,34.4,0.0025,20.1,"[[0.0025, 20.1], [0.003, 28.7], [0.005, 30.2], [0.012, 0.4], [0.023, 20.0], [0.058, 0.1]]",147.77,0.0,P
102,36910.56,SYN.BTC-2JUL21,1623313088990,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.019,0.104,0.05199674,86.03,,0.0,BTC-2JUL21-40000-C,36862.05,"{'vega': 34.7989, 'theta': -68.07645, 'rho': 7.55137, 'gamma': 5e-05, 'delta': 0.39161}",36862.05,31781507538,"[[0.05, 6.4], [0.0415, 0.4]]",83.91,0.05,6.4,0.054,6.4,"[[0.054, 6.4]]",88.15,,C
103,37036.76,BTC-30JUL21,1623313088990,"{'volume': 44.1, 'price_change': -30.1587, 'low': 0.044, 'high': 0.063}",open,57.9,0.0135,0.093,0.04092257,99.53,0.044,0.0,BTC-30JUL21-28000-P,36862.05,"{'vega': 35.03558, 'theta': -34.88066, 'rho': -10.83596, 'gamma': 2e-05, 'delta': -0.1727}",36862.05,31781513008,"[[0.04, 0.7], [0.0395, 12.2], [0.039, 9.0], [0.0335, 13.0], [0.0195, 0.4]]",98.55,0.04,0.7,0.042,11.6,"[[0.042, 11.6], [0.0425, 28.0], [0.0435, 1.7], [0.0445, 1.5], [0.048, 13.0], [0.091, 5.0]]",100.66,0.04,P
104,36853.75,SYN.BTC-12JUN21,1623313101074,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.0055,0.081,0.03918832,89.37,,0.0,BTC-12JUN21-36000-C,36887.77,"{'vega': 10.06101, 'theta': -226.19242, 'rho': 1.228, 'gamma': 0.00015, 'delta': 0.65114}",36887.77,31781522316,"[[0.038, 6.0], [0.036, 1.5], [0.035, 0.4], [0.032, 18.0]]",84.93,0.038,6.0,0.041,7.5,"[[0.041, 7.5], [0.047, 18.0]]",95.91,,C
105,37566.39,BTC-24SEP21,1623313088990,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.2845,0.4085,0.33763376,99.3,,0.0,BTC-24SEP21-28000-C,36862.05,"{'vega': 57.85108, 'theta': -27.09923, 'rho': 49.67209, 'gamma': 1e-05, 'delta': 0.79298}",36862.05,31781276748,"[[0.2995, 9.0]]",73.42,0.2995,9.0,0.3735,9.0,"[[0.3735, 9.0]]",122.14,0.34,C
106,36910.56,SYN.BTC-2JUL21,1623313088993,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.4475,0.5615,0.49627869,99.0,,0.0,BTC-2JUL21-55000-P,36862.05,"{'vega': 11.38578, 'theta': -25.63265, 'rho': -31.84107, 'gamma': 1e-05, 'delta': -0.93573}",36862.05,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,P
107,37300.92,SYN.BTC-27AUG21,1623313089997,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.8275,0.993,0.89635918,94.58,,0.0,BTC-27AUG21-70000-P,36861.91,"{'vega': 32.63317, 'theta': -19.78869, 'rho': -142.29339, 'gamma': 1e-05, 'delta': -0.88899}",36861.91,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,0.89,P
108,37565.81,BTC-24SEP21,1623313089999,"{'volume': 25.5, 'price_change': 11.8971, 'low': 0.1535, 'high': 0.18}",open,785.8,0.1125,0.2605,0.17500939,93.74,0.174,0.0,BTC-24SEP21-40000-C,36861.91,"{'vega': 80.09604, 'theta': -35.41988, 'rho': 41.01734, 'gamma': 2e-05, 'delta': 0.55103}",36861.91,31781515087,"[[0.1725, 0.4], [0.172, 0.4], [0.1715, 0.4], [0.167, 10.0], [0.134, 0.4], [0.126, 0.1], [0.1145, 0.1], [0.0845, 0.1], [0.0745, 0.1], [0.003, 10.0], [0.001, 5.0]]",92.56,0.1725,0.4,0.178,20.3,"[[0.178, 20.3], [0.1785, 0.4], [0.1805, 0.6], [0.3, 1.0], [0.317, 1.0], [0.39, 1.0], [0.4, 1.2], [0.53, 0.5]]",95.14,0.18,C
109,38901.53,BTC-25MAR22,1623313090001,"{'volume': 0.7, 'price_change': 0.0, 'low': 0.1205, 'high': 0.1205}",open,197.7,0.061,0.2485,0.1305876,96.67,0.1205,0.0,BTC-25MAR22-80000-C,36861.91,"{'vega': 126.72625, 'theta': -21.27005, 'rho': 64.52453, 'gamma': 1e-05, 'delta': 0.3408}",36861.91,31781512072,"[[0.126, 0.7], [0.121, 13.0], [0.111, 0.1], [0.0645, 0.4], [0.055, 0.2], [0.0205, 2.0], [0.02, 10.0], [0.0055, 1.0], [0.005, 1.0], [0.001, 5.0]]",95.26,0.126,0.7,0.1365,1.8,"[[0.1365, 1.8], [0.1375, 13.0], [0.17, 0.1], [0.21, 0.5], [0.218, 0.5]]",98.48,0.13,C
110,38901.67,BTC-25MAR22,1623313089997,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,198.1,0.0215,0.17,0.0675172,98.6,0.064,0.0,BTC-25MAR22-120000-C,36861.91,"{'vega': 96.19603, 'theta': -16.46715, 'rho': 40.09251, 'gamma': 1e-05, 'delta': 0.19814}",36861.91,31781499240,"[[0.0635, 10.2], [0.0455, 15.0], [0.0205, 0.4], [0.02, 1.0], [0.001, 5.0]]",96.95,0.0635,10.2,0.071,0.7,"[[0.071, 0.7], [0.0715, 1.0], [0.0735, 15.0], [0.074, 3.0], [0.2115, 1.0]]",99.99,0.07,C
111,38318.5,BTC-31DEC21,1623313102081,"{'volume': 5.1, 'price_change': 6.7925, 'low': 0.1325, 'high': 0.143}",open,852.2,0.0715,0.2455,0.1390259,95.5,0.1415,0.0,BTC-31DEC21-60000-C,36887.29,"{'vega': 110.15698, 'theta': -25.78574, 'rho': 54.42236, 'gamma': 1e-05, 'delta': 0.39315}",36887.29,31781508184,"[[0.136, 12.7], [0.1325, 12.0], [0.098, 1.0], [0.0815, 0.4], [0.001, 5.0], [0.0005, 0.1]]",94.45,0.136,12.7,0.1425,0.5,"[[0.1425, 0.5], [0.143, 0.5], [0.146, 12.0], [0.2315, 0.5], [0.248, 10.0], [0.25, 20.6], [0.27, 20.0]]",96.71,0.14,C
112,36830.69,BTC-11JUN21,1623313089998,"{'volume': 75.2, 'price_change': -20.0, 'low': 0.0004, 'high': 0.0005}",open,417.1,0.0001,0.015,7e-08,131.69,0.0004,0.0,BTC-11JUN21-50000-C,36861.91,"{'vega': 0.00042, 'theta': -0.00245, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",36861.91,31781502756,[],0.0,0.0,0.0,0.0005,3.8,"[[0.0005, 3.8], [0.001, 0.5], [0.0025, 20.5], [0.0035, 0.1], [0.006, 6.0], [0.008, 19.0], [0.021, 0.1]]",251.51,0.0,C
113,37300.92,SYN.BTC-27AUG21,1623313089997,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.2345,0.395,0.30269202,89.93,,0.0,BTC-27AUG21-45000-P,36861.91,"{'vega': 66.77462, 'theta': -38.49836, 'rho': -71.64401, 'gamma': 2e-05, 'delta': -0.59622}",36861.91,31781516297,"[[0.206, 0.4], [0.0005, 0.2]]",0.0,0.206,0.4,0.0,0.0,[],0.0,0.3,P
114,37035.78,BTC-30JUL21,1623313090556,"{'volume': 97.7, 'price_change': 38.8889, 'low': 0.018, 'high': 0.0265}",open,566.8,0.005,0.0735,0.02474098,91.79,0.025,0.0,BTC-30JUL21-55000-C,36861.91,"{'vega': 33.35096, 'theta': -30.61922, 'rho': 6.86164, 'gamma': 2e-05, 'delta': 0.16002}",36861.91,31781513101,"[[0.024, 8.8], [0.0235, 10.0], [0.023, 4.6], [0.022, 0.2], [0.021, 10.5], [0.0075, 0.6], [0.0035, 15.0], [0.0005, 30.3]]",90.96,0.024,8.8,0.0255,30.0,"[[0.0255, 30.0], [0.026, 4.5], [0.0265, 8.0], [0.027, 8.0], [0.028, 1.2], [0.029, 1.3], [0.032, 0.1], [0.034, 15.0], [0.0345, 50.0], [0.105, 0.2], [0.11, 0.9], [0.35, 1.0]]",92.62,0.02,C
115,37565.81,BTC-24SEP21,1623313089999,"{'volume': 4.5, 'price_change': -18.5771, 'low': 0.103, 'high': 0.1265}",open,3.5,0.0535,0.179,0.1025183,97.81,0.103,0.0,BTC-24SEP21-30000-P,36861.91,"{'vega': 63.64028, 'theta': -29.36557, 'rho': -37.91153, 'gamma': 2e-05, 'delta': -0.24503}",36861.91,31781507805,"[[0.1015, 1.5], [0.101, 0.9], [0.0815, 11.0], [0.064, 0.4]]",97.21,0.1015,1.5,0.1045,0.6,"[[0.1045, 0.6], [0.1055, 0.6], [0.107, 0.5], [0.1075, 11.0]]",98.98,0.1,P
116,38901.23,BTC-25MAR22,1623313091008,"{'volume': 0.1, 'price_change': 0.0, 'low': 0.277, 'high': 0.277}",open,23.6,0.183,0.3765,0.26353577,95.29,0.277,0.0,BTC-25MAR22-35000-P,36861.77,"{'vega': 118.62931, 'theta': -19.62518, 'rho': -170.46197, 'gamma': 1e-05, 'delta': -0.29183}",36861.77,31781512967,"[[0.2585, 2.5], [0.2505, 8.0], [0.2, 0.4]]",93.63,0.2585,2.5,0.2715,2.5,"[[0.2715, 2.5], [0.2745, 8.0]]",97.9,0.26,P
117,36844.12,BTC-18JUN21,1623313089998,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.1345,0.2115,0.16809111,104.75,,0.0,BTC-18JUN21-31000-C,36861.91,"{'vega': 10.68556, 'theta': -70.06835, 'rho': 5.76729, 'gamma': 3e-05, 'delta': 0.88337}",36861.91,31781511440,"[[0.161, 0.4], [0.028, 2.5]]",73.52,0.161,0.4,0.2685,2.5,"[[0.2685, 2.5]]",331.83,0.17,C
118,38901.37,BTC-25MAR22,1623313091004,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.1,2.0205,2.339,2.15222488,98.6,2.22,0.0,BTC-25MAR22-120000-P,36861.77,"{'vega': 96.19421, 'theta': -16.4668, 'rho': -906.71664, 'gamma': 1e-05, 'delta': -0.80187}",36861.77,31403573907,[],0.0,0.0,0.0,0.0,0.0,[],0.0,2.14,P
119,37300.72,SYN.BTC-27AUG21,1623313091007,"{'volume': 3.0, 'price_change': 17.5637, 'low': 0.1765, 'high': 0.2075}",open,104.3,0.142,0.2745,0.1991133,93.9,0.2075,0.0,BTC-27AUG21-35000-C,36861.77,"{'vega': 64.38276, 'theta': -38.76015, 'rho': 35.29428, 'gamma': 2e-05, 'delta': 0.64196}",36861.77,31781515371,"[[0.1955, 21.4], [0.195, 5.4], [0.1945, 0.6], [0.166, 0.4], [0.156, 9.0], [0.1, 0.1], [0.0005, 0.3]]",91.81,0.1955,21.4,0.2,4.8,"[[0.2, 4.8], [0.201, 0.4], [0.203, 9.9], [0.2035, 0.8]]",94.42,0.2,C
120,37565.87,BTC-24SEP21,1623313091008,"{'volume': 0.1, 'price_change': 0.0, 'low': 0.488, 'high': 0.488}",open,372.8,0.3535,0.5375,0.43097676,92.7,0.488,0.0,BTC-24SEP21-50000-P,36861.77,"{'vega': 76.66254, 'theta': -33.52617, 'rho': -115.35292, 'gamma': 2e-05, 'delta': -0.62651}",36861.77,31752559356,"[[0.2, 0.1], [0.001, 5.0], [0.0005, 0.1]]",0.0,0.2,0.1,0.695,0.1,"[[0.695, 0.1]]",217.85,0.43,P
121,38301.46,BTC-31DEC21,1623313092012,"{'volume': 1.4, 'price_change': 11.7647, 'low': 0.008, 'high': 0.0095}",open,570.1,0.0001,0.057,0.0086946,120.16,0.0095,0.0,BTC-31DEC21-300000-C,36860.92,"{'vega': 20.92901, 'theta': -6.16392, 'rho': 5.14148, 'gamma': 0.0, 'delta': 0.03271}",36860.92,31781512140,"[[0.0065, 0.8], [0.006, 16.1], [0.0055, 19.0], [0.005, 12.0], [0.004, 6.0], [0.003, 6.0], [0.002, 29.6], [0.001, 11.0], [0.0005, 30.0]]",115.74,0.0065,0.8,0.012,16.6,"[[0.012, 16.6], [0.0125, 19.0], [0.015, 0.2], [0.035, 0.1], [0.0375, 0.6], [0.04, 1.0], [0.0425, 1.6], [0.045, 0.1], [0.062, 0.1], [0.0705, 0.1], [0.08, 5.2], [0.0825, 1.0], [0.134, 0.1], [0.2, 1.5], [1.0, 0.5]]",125.57,0.01,C
122,38301.84,BTC-31DEC21,1623313091006,"{'volume': 21.1, 'price_change': -2.6455, 'low': 0.091, 'high': 0.0945}",open,950.0,0.045,0.164,0.09002767,98.79,0.092,0.0,BTC-31DEC21-24000-P,36861.77,"{'vega': 69.13291, 'theta': -16.74108, 'rho': -53.1194, 'gamma': 1e-05, 'delta': -0.15813}",36861.77,31781515865,"[[0.0875, 1.4], [0.083, 12.1], [0.036, 0.6], [0.001, 5.0], [0.0005, 0.1]]",97.39,0.0875,1.4,0.092,1.0,"[[0.092, 1.0], [0.0955, 12.0], [0.1485, 22.5], [0.17, 0.4], [0.185, 0.3], [0.8815, 0.1], [0.897, 0.1]]",99.88,0.09,P
123,37565.23,BTC-24SEP21,1623313092013,"{'volume': 4.1, 'price_change': -22.4138, 'low': 0.0225, 'high': 0.029}",open,248.5,0.006,0.062,0.02218857,112.49,0.0225,0.0,BTC-24SEP21-18000-P,36860.92,"{'vega': 25.56348, 'theta': -13.56633, 'rho': -9.47417, 'gamma': 1e-05, 'delta': -0.06466}",36860.92,31781505414,"[[0.0225, 0.9], [0.022, 1.1], [0.0205, 2.5], [0.0195, 0.1], [0.0185, 16.0], [0.015, 3.0], [0.0115, 0.4], [0.01, 0.1], [0.0065, 0.1], [0.0035, 0.4], [0.0025, 5.0], [0.001, 5.0], [0.0005, 8.0]]",112.95,0.0225,0.9,0.024,0.9,"[[0.024, 0.9], [0.0245, 1.2], [0.025, 1.1], [0.0345, 16.0], [0.0685, 0.1], [0.073, 0.1], [0.089, 0.1], [0.0895, 0.1], [0.0925, 0.1], [0.1005, 0.1], [0.2415, 0.1], [0.2825, 1.5]]",115.11,0.02,P
124,36902.07,BTC-25JUN21,1623313103088,"{'volume': 4.6, 'price_change': 3.6275, 'low': 0.51, 'high': 0.5285}",open,923.2,0.4735,0.583,0.52054719,108.82,0.5285,0.0,BTC-25JUN21-56000-P,36886.38,"{'vega': 6.10483, 'theta': -22.16177, 'rho': -22.47361, 'gamma': 1e-05, 'delta': -0.96257}",36886.38,31781522714,"[[0.5185, 1.5], [0.518, 3.0], [0.502, 6.0], [0.025, 0.7], [0.01, 5.0], [0.0005, 0.1]]",91.56,0.5185,1.5,0.523,4.9,"[[0.523, 4.9], [0.538, 6.0], [1.021, 2.5]]",120.96,0.52,P
125,37566.08,BTC-24SEP21,1623313092011,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,407.5,0.3125,0.495,0.38950896,92.8,0.5,0.0,BTC-24SEP21-48000-P,36860.92,"{'vega': 78.46387, 'theta': -34.35089, 'rho': -107.37894, 'gamma': 2e-05, 'delta': -0.59487}",36860.92,31781008884,"[[0.261, 0.1], [0.13, 1.0], [0.001, 5.0], [0.0005, 0.1]]",0.0,0.261,0.1,0.8,0.2,"[[0.8, 0.2]]",296.15,0.38,P
126,38315.69,BTC-31DEC21,1623313098054,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,21.1,0.683,0.7385,0.70370284,112.42,0.745,0.0,BTC-31DEC21-12000-C,36882.28,"{'vega': 22.54827, 'theta': -6.21315, 'rho': 55.78283, 'gamma': 0.0, 'delta': 0.9642}",36882.28,31781273806,"[[0.688, 12.0], [0.6545, 0.1]]",69.0,0.688,12.0,0.7185,12.0,"[[0.7185, 12.0]]",134.3,0.7,C
127,36843.6,BTC-18JUN21,1623313092549,"{'volume': 113.4, 'price_change': -61.5385, 'low': 0.005, 'high': 0.013}",open,809.2,0.0001,0.0315,0.00455995,123.09,0.005,0.0,BTC-18JUN21-28000-P,36860.92,"{'vega': 6.06037, 'theta': -46.69501, 'rho': -0.47997, 'gamma': 2e-05, 'delta': -0.05497}",36860.92,31781517455,"[[0.004, 36.5], [0.0035, 29.3], [0.003, 20.0], [0.0025, 0.1], [0.002, 30.0], [0.001, 0.2]]",119.57,0.004,36.5,0.005,11.0,"[[0.005, 11.0], [0.0055, 14.6], [0.006, 0.8], [0.007, 80.0], [0.0075, 17.0], [0.011, 6.0], [0.0275, 50.0], [0.037, 0.3], [0.0385, 20.0], [0.054, 1.0], [0.067, 3.0]]",125.7,0.0,P
128,36832.2,SYN.BTC-12JUN21,1623313092012,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.0545,0.1355,0.0896401,90.6,,0.0,BTC-12JUN21-40000-P,36860.92,"{'vega': 5.27304, 'theta': -120.17936, 'rho': -1.95489, 'gamma': 8e-05, 'delta': -0.88508}",36860.92,31781512956,"[[0.0875, 1.9]]",72.62,0.0875,1.9,0.0,0.0,[],0.0,,P
129,36909.91,SYN.BTC-2JUL21,1623313092012,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.004,0.066,0.02300728,87.86,,0.0,BTC-2JUL21-45000-C,36860.92,"{'vega': 26.00721, 'theta': -51.96077, 'rho': 4.12697, 'gamma': 4e-05, 'delta': 0.20862}",36860.92,31781503999,"[[0.0215, 6.4], [0.021, 6.4], [0.0145, 0.4]]",85.7,0.0215,6.4,0.0245,6.4,"[[0.0245, 6.4], [0.025, 6.4]]",89.96,,C
130,37596.53,BTC-24SEP21,1623313102117,"{'volume': 34.3, 'price_change': 11.9048, 'low': 0.042, 'high': 0.0485}",open,1037.8,0.015,0.1205,0.04902697,94.05,0.047,0.0,BTC-24SEP21-64000-C,36887.29,"{'vega': 58.86584, 'theta': -26.11796, 'rho': 17.8923, 'gamma': 2e-05, 'delta': 0.21294}",36887.29,31781522976,"[[0.048, 0.8], [0.0475, 0.5], [0.047, 1.0], [0.0305, 14.0], [0.03, 1.0], [0.0125, 0.8], [0.01, 0.1], [0.001, 5.0], [0.0005, 0.1]]",93.38,0.048,0.8,0.0505,15.0,"[[0.0505, 15.0], [0.051, 0.3], [0.052, 1.0], [0.053, 1.1], [0.076, 14.0], [0.13, 2.0], [0.15, 0.1], [0.155, 0.4], [0.2, 0.5], [0.23, 5.0], [0.2585, 5.0], [0.28, 0.5], [0.34, 0.5]]",94.97,0.05,C
131,36909.15,SYN.BTC-2JUL21,1623313093018,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.1935,0.307,0.2421909,87.86,,0.0,BTC-2JUL21-45000-P,36863.17,"{'vega': 26.00435, 'theta': -51.95433, 'rho': -22.98159, 'gamma': 4e-05, 'delta': -0.79141}",36863.17,0,[],0.0,0.0,0.0,0.0,0.0,[],0.0,,P
132,36843.6,BTC-18JUN21,1623313092011,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.2,0.713,0.827,0.7644965,141.78,0.7725,0.0,BTC-18JUN21-65000-P,36860.92,"{'vega': 0.73686, 'theta': -6.53995, 'rho': -14.18925, 'gamma': 0.0, 'delta': -0.99536}",36860.92,31549624136,[],0.0,0.0,0.0,0.0,0.0,[],0.0,0.76,P
133,36842.7,BTC-18JUN21,1623313093018,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.2,0.265,0.362,0.30603597,105.13,0.2245,0.0,BTC-18JUN21-48000-P,36863.17,"{'vega': 5.82251, 'theta': -38.31655, 'rho': -10.10879, 'gamma': 2e-05, 'delta': -0.94774}",36863.17,31781514043,[],0.0,0.0,0.0,0.322,0.2,"[[0.322, 0.2], [0.8055, 2.5]]",163.71,0.3,P
134,36877.92,BTC-25JUN21,1623313093021,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,271.7,0.685,0.8035,0.73688252,122.07,0.8885,0.0,BTC-25JUN21-64000-P,36863.17,"{'vega': 3.25217, 'theta': -13.24359, 'rho': -26.03435, 'gamma': 0.0, 'delta': -0.98236}",36863.17,31781516757,"[[0.7155, 3.0], [0.715, 6.0]]",0.0,0.7155,3.0,0.7575,3.0,"[[0.7575, 3.0], [0.758, 6.0]]",202.38,0.73,P
135,36842.7,BTC-18JUN21,1623313093019,"{'volume': 171.7, 'price_change': -42.2222, 'low': 0.0385, 'high': 0.0755}",open,304.4,0.009,0.0875,0.03902367,85.14,0.039,0.0,BTC-18JUN21-36000-P,36863.17,"{'vega': 21.0914, 'theta': -112.40373, 'rho': -3.56046, 'gamma': 8e-05, 'delta': -0.40257}",36863.17,31781517431,"[[0.039, 2.6], [0.0385, 0.9], [0.038, 12.8], [0.0375, 0.6], [0.037, 1.7], [0.0365, 1.0], [0.0345, 9.0], [0.034, 1.1], [0.033, 24.0], [0.024, 1.2], [0.0195, 0.1], [0.0005, 0.1]]",85.08,0.039,2.6,0.04,17.9,"[[0.04, 17.9], [0.041, 1.8], [0.0415, 1.1], [0.042, 1.0], [0.045, 33.0], [0.0545, 0.1], [0.0765, 0.6], [0.0795, 0.3], [0.155, 5.0]]",86.82,0.04,P
136,37567.72,BTC-24SEP21,1623313093023,"{'volume': 32.0, 'price_change': -17.5676, 'low': 0.03, 'high': 0.0385}",open,1068.7,0.0095,0.077,0.03049522,109.41,0.0305,0.0,BTC-24SEP21-20000-P,36863.17,"{'vega': 31.85494, 'theta': -16.442, 'rho': -12.73754, 'gamma': 1e-05, 'delta': -0.08628}",36863.17,31781514973,"[[0.0305, 2.4], [0.0295, 1.5], [0.025, 0.2], [0.016, 0.2], [0.0145, 16.0], [0.0105, 0.2], [0.0095, 0.1], [0.005, 0.5], [0.003, 0.7], [0.001, 5.0], [0.0005, 4.1]]",109.43,0.0305,2.4,0.0325,0.8,"[[0.0325, 0.8], [0.033, 1.2], [0.0335, 0.9], [0.037, 16.0], [0.0495, 0.4], [0.08, 0.1], [0.084, 0.1], [0.0885, 0.1], [0.091, 0.1], [0.0915, 0.1], [0.092, 0.2], [0.098, 0.1], [0.0995, 0.1], [0.1205, 0.1], [0.5, 1.0], [3.58, 2.1]]",111.76,0.03,P
137,38900.16,BTC-25MAR22,1623313093020,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.6215,0.704,0.6543759,102.22,,0.0,BTC-25MAR22-15000-C,36863.17,"{'vega': 44.51849, 'theta': -7.90109, 'rho': 85.71464, 'gamma': 0.0, 'delta': 0.93364}",36863.17,31781293585,"[[0.6335, 12.0]]",81.75,0.6335,12.0,0.6755,12.0,"[[0.6755, 12.0]]",119.57,0.66,C
138,37035.8,BTC-30JUL21,1623313094025,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,1.622,1.804,1.70299986,117.97,,0.0,BTC-30JUL21-100000-P,36867.95,"{'vega': 6.59448, 'theta': -7.78175, 'rho': -136.08565, 'gamma': 0.0, 'delta': -0.98015}",36867.95,31781517564,"[[1.6095, 1.0], [1.2005, 2.5]]",0.0,1.6095,1.0,1.789,1.0,"[[1.789, 1.0], [2.201, 2.5]]",238.63,1.69,P
139,37035.8,BTC-30JUL21,1623313094175,"{'volume': 107.7, 'price_change': -35.119, 'low': 0.0545, 'high': 0.084}",open,668.0,0.0215,0.112,0.054417,96.3,0.0545,0.0,BTC-30JUL21-30000-P,36867.95,"{'vega': 40.67072, 'theta': -39.17723, 'rho': -13.96144, 'gamma': 2e-05, 'delta': -0.22084}",36867.95,31781518752,"[[0.053, 5.6], [0.0525, 7.9], [0.052, 6.4], [0.0475, 12.0], [0.043, 10.0], [0.0315, 0.4], [0.0035, 5.0], [0.0005, 0.3]]",95.01,0.053,5.6,0.0555,10.0,"[[0.0555, 10.0], [0.056, 6.4], [0.0565, 2.1], [0.058, 1.7], [0.085, 12.0], [0.1425, 2.0], [0.165, 1.0], [0.195, 1.0], [0.2245, 0.1]]",97.29,0.05,P
140,37567.8,BTC-24SEP21,1623313094026,"{'volume': 19.5, 'price_change': -16.6667, 'low': 0.0025, 'high': 0.003}",open,589.6,0.0001,0.0165,0.00198748,135.73,0.0025,0.0,BTC-24SEP21-8000-P,36867.95,"{'vega': 3.72548, 'theta': -2.38542, 'rho': -0.93247, 'gamma': 0.0, 'delta': -0.00656}",36867.95,31781414493,"[[0.0015, 2.4], [0.001, 3.5], [0.0005, 29.1]]",130.37,0.0015,2.4,0.0025,1.5,"[[0.0025, 1.5], [0.003, 1.0], [0.0085, 19.0], [0.01, 1.1], [0.05, 1.0], [0.1, 2.0], [0.25, 9.0]]",140.53,0.0,P
141,36911.38,SYN.BTC-2JUL21,1623313094182,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.056,0.1535,0.09846796,88.68,,0.0,BTC-2JUL21-36000-C,36867.95,"{'vega': 35.24895, 'theta': -71.08281, 'rho': 10.8954, 'gamma': 5e-05, 'delta': 0.5885}",36867.95,31781518770,"[[0.096, 4.8], [0.0855, 0.4]]",86.06,0.096,4.8,0.101,4.8,"[[0.101, 4.8]]",91.3,,C
142,36911.38,SYN.BTC-2JUL21,1623313094026,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.019,0.1055,0.05195748,91.31,,0.0,BTC-2JUL21-34000-P,36867.95,"{'vega': 32.23019, 'theta': -66.92613, 'rho': -8.18327, 'gamma': 4e-05, 'delta': -0.3161}",36867.95,31781516298,"[[0.05, 6.4], [0.0375, 0.4]]",89.09,0.05,6.4,0.054,6.4,"[[0.054, 6.4]]",93.68,,P
143,37567.8,BTC-24SEP21,1623313094025,"{'volume': 1.8, 'price_change': 1.0828, 'low': 0.785, 'high': 0.7935}",open,166.3,0.7745,0.804,0.78902595,135.73,0.7935,0.0,BTC-24SEP21-8000-C,36867.95,"{'vega': 3.72548, 'theta': -2.38542, 'rho': 22.29767, 'gamma': 0.0, 'delta': 0.99344}",36867.95,31781285674,"[[0.7815, 13.0], [0.001, 5.0]]",0.0,0.7815,13.0,0.7975,13.0,"[[0.7975, 13.0]]",183.11,0.79,C
144,36844.76,BTC-18JUN21,1623313094027,"{'volume': 36.1, 'price_change': 20.0, 'low': 0.0025, 'high': 0.0035}",open,394.1,0.0001,0.0285,0.00323052,105.13,0.003,0.0,BTC-18JUN21-48000-C,36867.95,"{'vega': 5.82626, 'theta': -38.34131, 'rho': 0.39563, 'gamma': 2e-05, 'delta': 0.0523}",36867.95,31781507602,"[[0.003, 0.9], [0.0025, 38.5], [0.002, 12.3], [0.0005, 18.2]]",103.62,0.003,0.9,0.0035,10.0,"[[0.0035, 10.0], [0.004, 16.0], [0.0045, 19.7], [0.005, 1.8], [0.006, 30.0], [0.009, 6.0], [0.0095, 0.1], [0.01, 0.2], [0.0105, 1.0], [0.018, 0.2], [0.019, 1.0], [0.025, 2.0]]",106.78,0.0,C
