,underlying_price,underlying_index,timestamp,stats,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,option_type
136,35401.94,BTC-24SEP21,1623243728383,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.1,58.4,0.984,1.176,1.06310761,96.62,0.99,0.0,BTC-24SEP21-72000-P,34855.97,"{'vega': 41.8554, 'theta': -18.93534, 'rho': -199.56224, 'gamma': 1e-05, 'delta': -0.86367}",34855.97,31750228582,"[[1.0335, 10.0], [0.0005, 0.1]]",0.0,1.0335,10.0,0.0,0.0,[],0.0,P
137,36684.75,BTC-25MAR22,1623243728384,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.46,5.2,0.402,0.5525,0.46651383,97.55,0.49,0.0,BTC-25MAR22-25000-C,34855.97,"{'vega': 88.71168, 'theta': -14.98359, 'rho': 99.53681, 'gamma': 1e-05, 'delta': 0.80943}",34855.97,31748555244,"[[0.435, 10.0]]",84.49,0.435,10.0,0.4955,10.0,"[[0.4955, 10.0]]",109.56,C
138,36169.29,BTC-31DEC21,1623243728385,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.87,150.4,1.701,1.975,1.81388884,100.63,1.692,0.0,BTC-31DEC21-100000-P,34855.97,"{'vega': 67.37074, 'theta': -16.5522, 'rho': -537.41017, 'gamma': 1e-05, 'delta': -0.83455}",34855.97,31598225425,"[[0.0005, 1.1]]",0.0,0.0005,1.1,0.0,0.0,[],0.0,P
139,36169.29,BTC-31DEC21,1623243728384,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,3.54,0.0,3.2985,3.6375,3.44413601,107.41,,0.0,BTC-31DEC21-160000-P,34855.97,"{'vega': 37.9937, 'theta': -9.96318, 'rho': -886.75188, 'gamma': 0.0, 'delta': -0.92591}",34855.97,31363808225,"[[0.0015, 1.0], [0.001, 0.1], [0.0005, 0.1]]",0.0,0.0015,1.0,0.0,0.0,[],0.0,P
140,34871.98,BTC-25JUN21,1623243729389,"{'volume': 10.0, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,0.0,357.2,0.0001,0.015,9e-07,153.6,0.0005,0.0,BTC-25JUN21-140000-C,34858.34,"{'vega': 0.00444, 'theta': -0.0216, 'rho': 0.0002, 'gamma': 0.0, 'delta': 1e-05}",34858.34,31750229790,[],0.0,0.0,0.0,0.0005,25.0,"[[0.0005, 25.0], [0.001, 38.0], [0.002, 17.0], [0.005, 7.5], [0.016, 0.2], [0.02, 1.0], [0.0515, 0.3], [0.054, 0.1], [0.055, 0.6], [0.0555, 0.7], [0.0565, 0.1], [0.058, 0.1], [0.068, 0.1], [0.0685, 0.1], [0.0695, 0.8], [0.07, 0.1], [0.071, 0.2], [0.072, 0.2], [0.0725, 0.1], [0.073, 0.1]]",230.13,C
141,35406.74,BTC-24SEP21,1623243729392,"{'volume': 0.1, 'price_change': 0.0, 'low': 1.547, 'high': 1.547}",open,1.33,20.4,1.1995,1.3965,1.28125881,98.65,1.547,0.0,BTC-24SEP21-80000-P,34858.34,"{'vega': 34.51212, 'theta': -15.94121, 'rho': -225.54608, 'gamma': 1e-05, 'delta': -0.8963}",34858.34,31706806632,"[[0.1, 0.1]]",0.0,0.1,0.1,0.0,0.0,[],0.0,P
142,36173.38,BTC-31DEC21,1623243729391,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.51,197.3,0.469,0.581,0.51549296,102.08,0.548,0.0,BTC-31DEC21-20000-C,34858.34,"{'vega': 55.32902, 'theta': -13.78905, 'rho': 73.2473, 'gamma': 1e-05, 'delta': 0.87643}",34858.34,31748555123,"[[0.4895, 9.0], [0.001, 5.0], [0.0005, 3.0]]",84.16,0.4895,9.0,0.534,9.0,"[[0.534, 9.0]]",113.88,C
143,34878.4,BTC-18JUN21,1623243729391,"{'volume': 55.9, 'price_change': 33.3333, 'low': 0.0015, 'high': 0.0025}",open,0.0,273.0,0.0001,0.022,0.00167953,114.58,0.002,0.0,BTC-18JUN21-50000-C,34858.34,"{'vega': 3.3106, 'theta': -21.57598, 'rho': 0.20758, 'gamma': 1e-05, 'delta': 0.0264}",34858.34,31750174241,"[[0.0015, 31.7], [0.001, 7.7], [0.0005, 17.2]]",112.58,0.0015,31.7,0.002,29.9,"[[0.002, 29.9], [0.0025, 3.3], [0.003, 51.0], [0.008, 6.0], [0.01, 0.2], [0.013, 0.4], [0.025, 1.0]]",117.74,C
144,36173.38,BTC-31DEC21,1623243729389,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.33,128.8,1.18,1.4385,1.28657352,98.16,1.22,0.0,BTC-31DEC21-80000-P,34858.34,"{'vega': 83.90171, 'theta': -20.1078, 'rho': -415.6705, 'gamma': 1e-05, 'delta': -0.76172}",34858.34,31273798088,"[[0.0005, 0.1]]",0.0,0.0005,0.1,0.0,0.0,[],0.0,P
145,34871.98,BTC-25JUN21,1623243729389,"{'volume': 27.9, 'price_change': -25.4144, 'low': 0.0665, 'high': 0.0905}",open,0.08,27.7,0.028,0.1275,0.06798064,97.57,0.0675,0.0,BTC-25JUN21-34000-P,34858.34,"{'vega': 28.20457, 'theta': -87.14241, 'rho': -7.21763, 'gamma': 5e-05, 'delta': -0.4105}",34858.34,31750230428,"[[0.067, 5.1], [0.0665, 27.4], [0.066, 1.7], [0.0655, 2.1], [0.0645, 0.1], [0.0625, 1.0], [0.062, 8.0], [0.0615, 14.0], [0.06, 18.1], [0.0495, 0.4], [0.025, 5.5]]",96.42,0.067,5.1,0.069,18.7,"[[0.069, 18.7], [0.0695, 25.4], [0.07, 7.3], [0.071, 8.0], [0.0725, 1.0], [0.077, 18.0]]",98.9,P
146,35404.37,BTC-24SEP21,1623243729389,"{'volume': 65.2, 'price_change': -29.4118, 'low': 0.006, 'high': 0.009}",open,0.01,1393.3,0.0001,0.0425,0.00688897,107.92,0.006,0.0,BTC-24SEP21-120000-C,34858.34,"{'vega': 15.14121, 'theta': -7.65077, 'rho': 3.01499, 'gamma': 0.0, 'delta': 0.03599}",34858.34,31750157561,"[[0.006, 15.7], [0.0055, 39.0], [0.005, 3.0], [0.001, 5.0], [0.0005, 0.6]]",105.75,0.006,15.7,0.008,0.7,"[[0.008, 0.7], [0.0085, 23.0], [0.009, 19.8], [0.01, 0.5], [0.011, 16.0], [0.0345, 3.6], [0.049, 10.0], [0.0525, 0.1], [0.08, 10.0], [0.095, 0.2], [0.12, 1.0], [0.15, 1.0], [0.2, 1.0], [0.22, 0.1], [0.2495, 4.0], [0.25, 1.0], [0.375, 6.0]]",110.4,C
147,36693.15,BTC-25MAR22,1623243730511,"{'volume': 12.2, 'price_change': -20.8487, 'low': 0.2145, 'high': 0.271}",open,0.23,260.3,0.145,0.325,0.2190738,96.71,0.2145,0.0,BTC-25MAR22-30000-P,34861.04,"{'vega': 104.43226, 'theta': -17.48592, 'rho': -137.12229, 'gamma': 1e-05, 'delta': -0.25327}",34861.04,31750230485,"[[0.2155, 1.0], [0.215, 15.9], [0.2145, 11.0], [0.208, 0.1], [0.2065, 8.0], [0.1605, 4.0], [0.156, 0.4], [0.136, 1.0], [0.068, 20.0], [0.06, 100.0], [0.0515, 2.0], [0.0415, 50.0], [0.04, 1.0], [0.039, 20.0], [0.038, 10.0], [0.0375, 20.0], [0.02, 20.0], [0.0185, 3.0], [0.001, 5.0], [0.0005, 10.1]]",95.46,0.2155,1.0,0.2235,12.7,"[[0.2235, 12.7], [0.225, 16.7], [0.262, 8.0], [0.3595, 2.0]]",98.28,P
148,35060.56,BTC-30JUL21,1623243729394,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.76,130.2,0.6645,0.808,0.72504823,96.07,0.844,0.0,BTC-30JUL21-60000-P,34858.34,"{'vega': 21.83285, 'theta': -20.64851, 'rho': -79.59715, 'gamma': 1e-05, 'delta': -0.90658}",34858.34,31750229490,"[[0.226, 2.5], [0.0005, 0.1]]",0.0,0.226,2.5,1.2265,2.5,"[[1.2265, 2.5]]",471.63,P
149,35404.37,BTC-24SEP21,1623243729389,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,4.77,0.1,4.485,4.8455,4.65162252,123.14,1.92,0.0,BTC-24SEP21-200000-P,34858.34,"{'vega': 5.85573, 'theta': -3.37613, 'rho': -584.16871, 'gamma': 0.0, 'delta': -0.98829}",34858.34,31270704296,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
150,35406.74,BTC-24SEP21,1623243729393,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.78,570.5,0.6675,0.8575,0.74615353,94.78,0.6831,0.0,BTC-24SEP21-60000-P,34858.34,"{'vega': 56.69651, 'theta': -25.16119, 'rho': -158.1007, 'gamma': 2e-05, 'delta': -0.78007}",34858.34,31666771105,"[[0.05, 0.1], [0.001, 5.0], [0.0005, 0.1]]",0.0,0.05,0.1,0.0,0.0,[],0.0,P
151,35406.74,BTC-24SEP21,1623243729393,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.66,24.3,0.653,0.7,0.67008244,125.83,0.7465,0.0,BTC-24SEP21-12000-C,34858.34,"{'vega': 11.86447, 'theta': -6.98998, 'rho': 31.39596, 'gamma': 0.0, 'delta': 0.9732}",34858.34,31748554407,"[[0.6615, 10.0]]",78.5,0.6615,10.0,0.68,10.0,"[[0.68, 10.0]]",150.03,C
152,34871.98,BTC-25JUN21,1623243729389,"{'volume': 0.5, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,0.0,909.4,0.0001,0.015,2.5e-07,195.15,0.0005,0.0,BTC-25JUN21-6000-P,34858.34,"{'vega': 0.00097, 'theta': -0.00601, 'rho': -5e-05, 'gamma': 0.0, 'delta': 0.0}",34858.34,31750157500,[],0.0,0.0,0.0,0.0005,48.7,"[[0.0005, 48.7], [0.001, 54.7], [0.0015, 20.0], [0.002, 7.7], [0.0025, 15.0], [0.003, 15.0], [0.0045, 20.0], [0.005, 8.0], [0.006, 5.0], [0.0075, 39.0], [0.008, 17.0], [0.009, 5.0], [0.012, 0.3], [0.017, 1.0]]",334.38,P
153,35231.2,SYN.BTC-27AUG21,1623243729393,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.27,7.2,0.191,0.3525,0.25913517,93.58,0.222,0.0,BTC-27AUG21-40000-P,34858.34,"{'vega': 65.12078, 'theta': -38.67293, 'rho': -59.98882, 'gamma': 3e-05, 'delta': -0.52973}",34858.34,31750230369,"[[0.255, 4.8], [0.2245, 0.4], [0.035, 1.5], [0.0005, 0.3]]",91.38,0.255,4.8,0.264,4.8,"[[0.264, 4.8]]",96.25,P
154,35231.2,SYN.BTC-27AUG21,1623243729390,"{'volume': 369.8, 'price_change': -18.8312, 'low': 0.062, 'high': 0.103}",open,0.06,415.3,0.024,0.1215,0.05883221,106.17,0.0625,0.0,BTC-27AUG21-25000-P,34858.34,"{'vega': 41.89848, 'theta': -28.22928, 'rho': -17.63506, 'gamma': 1e-05, 'delta': -0.17307}",34858.34,31750227254,"[[0.058, 0.7], [0.0575, 21.3], [0.057, 8.0], [0.0565, 8.7], [0.056, 15.6], [0.0465, 11.0], [0.0455, 0.1], [0.0435, 3.0], [0.0245, 0.4], [0.0005, 0.3]]",105.49,0.058,0.7,0.06,21.4,"[[0.06, 21.4], [0.0605, 8.3], [0.061, 9.0], [0.0615, 20.0], [0.062, 0.9], [0.0635, 11.0]]",107.17,P
155,34850.61,SYN.BTC-10JUN21,1623243729389,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.15,0.0,0.1425,0.202,0.16803092,170.35,,0.0,BTC-10JUN21-29000-C,34858.34,"{'vega': 0.40118, 'theta': -34.1697, 'rho': 0.62077, 'gamma': 1e-05, 'delta': 0.99082}",34858.34,31747679110,[],0.0,0.0,0.0,0.0,0.0,[],0.0,C
156,34878.4,BTC-18JUN21,1623243729797,"{'volume': 20.0, 'price_change': 0.0, 'low': 0.205, 'high': 0.205}",open,0.13,169.4,0.07,0.172,0.11433365,91.36,0.205,0.0,BTC-18JUN21-38000-P,34858.34,"{'vega': 18.72676, 'theta': -97.31235, 'rho': -6.86659, 'gamma': 7e-05, 'delta': -0.70324}",34858.34,31750230696,"[[0.1075, 9.0], [0.106, 6.0], [0.096, 1.5], [0.0325, 0.1], [0.0005, 0.1]]",78.43,0.1075,9.0,0.12,5.0,"[[0.12, 5.0], [0.1205, 1.5], [0.123, 6.0], [0.1485, 0.8], [0.2335, 2.0]]",101.89,P
157,34871.98,BTC-25JUN21,1623243729391,"{'volume': 53.8, 'price_change': 50.0, 'low': 0.0005, 'high': 0.0015}",open,0.0,1610.8,0.0001,0.0195,0.00140037,128.18,0.0015,0.0,BTC-25JUN21-64000-C,34858.34,"{'vega': 2.90432, 'theta': -11.78802, 'rho': 0.22033, 'gamma': 0.0, 'delta': 0.01601}",34858.34,31750169590,"[[0.001, 52.6], [0.0005, 91.5]]",122.78,0.001,52.6,0.002,68.7,"[[0.002, 68.7], [0.0025, 85.0], [0.004, 17.0], [0.0045, 55.0], [0.0085, 5.0], [0.014, 0.9], [0.018, 0.1], [0.023, 4.5], [0.0255, 0.1], [0.026, 0.1], [0.032, 0.1], [0.0455, 10.0], [0.0545, 10.0], [0.06, 0.1], [0.0645, 10.0], [0.2, 0.2], [0.3, 0.4]]",134.52,C
158,36690.89,BTC-25MAR22,1623243729390,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,5.96,0.0,5.6195,6.107,5.83442037,108.03,,0.0,BTC-25MAR22-250000-P,34858.34,"{'vega': 41.22418, 'theta': -7.71019, 'rho': -1964.93011, 'gamma': 0.0, 'delta': -0.93532}",34858.34,29733883251,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
159,34880.56,BTC-18JUN21,1623243730462,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.18,30.1,0.1175,0.218,0.16056402,91.99,0.204,0.0,BTC-18JUN21-40000-P,34861.04,"{'vega': 14.5595, 'theta': -76.18389, 'rho': -8.17526, 'gamma': 5e-05, 'delta': -0.81271}",34861.04,31750229216,"[[0.148, 1.5], [0.0005, 0.1]]",49.53,0.148,1.5,0.19,0.8,"[[0.19, 0.8], [0.7555, 2.0]]",150.96,P
160,34846.76,BTC-11JUN21,1623243730482,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,1.05,0.0,0.9505,1.0705,1.00894843,155.11,,0.0,BTC-11JUN21-70000-P,34861.04,"{'vega': 0.0, 'theta': 0.0, 'rho': -3.43341, 'gamma': 0.0, 'delta': -1.0}",34861.04,31698796147,[],0.0,0.0,0.0,0.0,0.0,[],0.0,P
161,36178.3,BTC-31DEC21,1623243730499,"{'volume': 24.8, 'price_change': 18.3333, 'low': 0.027, 'high': 0.0355}",open,0.03,1529.9,0.0075,0.1115,0.03430439,102.92,0.0355,0.0,BTC-31DEC21-120000-C,34861.04,"{'vega': 54.53098, 'theta': -13.70213, 'rho': 17.59918, 'gamma': 1e-05, 'delta': 0.12101}",34861.04,31750230209,"[[0.033, 0.6], [0.032, 1.0], [0.0315, 30.9], [0.0255, 15.0], [0.025, 5.0], [0.024, 1.5], [0.023, 0.1], [0.022, 6.0], [0.02, 7.0], [0.009, 5.0], [0.0055, 0.4], [0.001, 5.0]]",102.04,0.033,0.6,0.036,65.5,"[[0.036, 65.5], [0.0365, 14.1], [0.037, 15.2], [0.0375, 15.0], [0.04, 5.0], [0.042, 2.5], [0.11, 0.1], [0.18, 1.5], [0.1965, 0.9], [0.2, 17.0], [0.3, 1.0], [0.49, 1.8], [0.5005, 2.0]]",104.02,C
162,36175.6,BTC-31DEC21,1623243730814,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.37,114.5,0.316,0.47,0.38221089,98.28,0.408,0.0,BTC-31DEC21-28000-C,34861.04,"{'vega': 83.65436, 'theta': -20.07362, 'rho': 77.28973, 'gamma': 1e-05, 'delta': 0.76303}",34861.04,31750231221,"[[0.346, 9.0], [0.2455, 0.4], [0.226, 5.0]]",82.59,0.346,9.0,0.4095,9.0,"[[0.4095, 9.0]]",110.1,C
163,34846.76,BTC-11JUN21,1623243730500,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.24,0.0,0.231,0.2905,0.25457295,198.17,,0.0,BTC-11JUN21-26000-C,34861.04,"{'vega': 0.90549, 'theta': -50.11636, 'rho': 1.24895, 'gamma': 1e-05, 'delta': 0.98535}",34861.04,31750227148,"[[0.154, 2.5]]",0.0,0.154,2.5,0.3545,2.5,"[[0.3545, 2.5]]",500.0,C
164,36175.6,BTC-31DEC21,1623243730483,"{'volume': 22.7, 'price_change': -15.9174, 'low': 0.346, 'high': 0.4505}",open,0.37,888.1,0.266,0.4755,0.35434196,97.05,0.346,0.0,BTC-31DEC21-40000-P,34861.04,"{'vega': 105.39396, 'theta': -24.97433, 'rho': -155.31976, 'gamma': 1e-05, 'delta': -0.41089}",34861.04,31750229859,"[[0.3525, 0.5], [0.3145, 2.5], [0.3, 0.1], [0.286, 2.7], [0.229, 0.4], [0.2, 0.1], [0.0675, 50.0], [0.037, 0.1], [0.001, 5.0], [0.0005, 0.1]]",96.42,0.3525,0.5,0.3575,1.1,"[[0.3575, 1.1], [0.519, 1.3], [0.52, 0.1], [0.55, 1.0], [0.6, 0.1], [0.7, 20.0], [0.8, 1.0]]",98.14,P
165,34880.56,BTC-18JUN21,1623243730467,"{'volume': 82.5, 'price_change': -62.8571, 'low': 0.006, 'high': 0.0195}",open,0.01,426.7,0.0001,0.038,0.00612794,146.75,0.0065,0.0,BTC-18JUN21-25000-P,34861.04,"{'vega': 6.23453, 'theta': -52.04255, 'rho': -0.53429, 'gamma': 1e-05, 'delta': -0.05748}",34861.04,31750222375,"[[0.0055, 46.8], [0.005, 43.9], [0.0045, 15.0], [0.004, 15.0], [0.003, 30.0], [0.001, 0.2], [0.0005, 110.6]]",143.17,0.0055,46.8,0.0065,32.0,"[[0.0065, 32.0], [0.007, 33.5], [0.0075, 12.8], [0.008, 90.1], [0.009, 40.0], [0.0125, 6.0], [0.019, 0.9], [0.0205, 0.5], [0.021, 20.0]]",148.83,P
166,35060.56,BTC-30JUL21,1623243730500,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.48,523.0,0.3975,0.54,0.45744697,91.59,0.392,0.0,BTC-30JUL21-50000-P,34861.04,"{'vega': 35.7979, 'theta': -32.27803, 'rho': -61.69993, 'gamma': 2e-05, 'delta': -0.80731}",34861.04,31750230932,"[[0.0005, 0.3]]",0.0,0.0005,0.3,0.5435,0.2,"[[0.5435, 0.2], [0.574, 25.0], [0.9585, 2.5]]",159.29,P
167,35232.8,SYN.BTC-27AUG21,1623243730462,"{'volume': 34.2, 'price_change': 0.0, 'low': 0.009, 'high': 0.0105}",open,0.01,1413.6,0.0001,0.0475,0.00993141,98.66,0.01,0.0,BTC-27AUG21-80000-C,34861.04,"{'vega': 19.34508, 'theta': -12.11126, 'rho': 3.7616, 'gamma': 1e-05, 'delta': 0.05939}",34861.04,31750228297,"[[0.0095, 30.8], [0.009, 28.0], [0.0085, 16.0], [0.008, 8.1], [0.0075, 10.0], [0.006, 20.0], [0.0005, 0.9]]",97.86,0.0095,30.8,0.0105,8.0,"[[0.0105, 8.0], [0.011, 8.5], [0.012, 25.0], [0.0125, 15.2], [0.013, 0.1], [0.0145, 3.0], [0.015, 19.0], [0.0155, 3.0], [0.016, 3.0], [0.0165, 4.0], [0.017, 3.0], [0.0175, 3.0], [0.018, 50.8], [0.0185, 3.0], [0.0205, 1.0], [0.072, 0.2]]",99.67,C
168,35232.8,SYN.BTC-27AUG21,1623243730500,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.34,0.0,0.302,0.4135,0.34921456,106.17,,0.0,BTC-27AUG21-25000-C,34861.04,"{'vega': 41.8968, 'theta': -28.22823, 'rho': 36.33262, 'gamma': 1e-05, 'delta': 0.82695}",34861.04,31748555096,"[[0.3225, 8.0], [0.0005, 0.3]]",82.22,0.3225,8.0,0.369,8.0,"[[0.369, 8.0]]",122.34,C
169,35405.05,BTC-24SEP21,1623243730482,"{'volume': 4.4, 'price_change': -11.5591, 'low': 0.1645, 'high': 0.22}",open,0.16,888.1,0.094,0.243,0.15443799,98.03,0.1645,0.0,BTC-24SEP21-32000-P,34861.04,"{'vega': 68.86159, 'theta': -31.60566, 'rho': -49.58899, 'gamma': 2e-05, 'delta': -0.32426}",34861.04,31750230813,"[[0.153, 16.0], [0.1525, 0.5], [0.15, 2.5], [0.1495, 16.8], [0.149, 1.1], [0.146, 8.0], [0.1455, 1.0], [0.109, 0.4], [0.0365, 0.1], [0.001, 5.0], [0.0005, 0.1]]",97.28,0.153,16.0,0.156,1.7,"[[0.156, 1.7], [0.1565, 18.5], [0.1575, 0.5], [0.158, 16.0], [0.1625, 2.0], [0.1645, 8.0], [0.236, 0.5], [0.27, 0.1], [0.3005, 0.5], [0.42, 7.0], [0.665, 0.1], [2.45, 0.8]]",98.82,P
170,34880.56,BTC-18JUN21,1623243730482,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,24.4,0.0001,0.015,4.002e-05,123.43,0.0005,0.0,BTC-18JUN21-65000-C,34861.04,"{'vega': 0.14937, 'theta': -1.04869, 'rho': 0.00643, 'gamma': 0.0, 'delta': 0.00081}",34861.04,31750125538,[],0.0,0.0,0.0,0.0005,2.0,"[[0.0005, 2.0], [0.001, 17.0], [0.0015, 38.0], [0.002, 0.2], [0.0045, 0.1], [0.006, 6.0]]",155.11,C
171,36693.15,BTC-25MAR22,1623243730501,"{'volume': 2.2, 'price_change': 6.015, 'low': 0.133, 'high': 0.141}",open,0.14,253.2,0.0755,0.271,0.15003853,97.45,0.141,0.0,BTC-25MAR22-70000-C,34861.04,"{'vega': 124.03503, 'theta': -20.92825, 'rho': 66.06837, 'gamma': 1e-05, 'delta': 0.37764}",34861.04,31750229995,"[[0.147, 0.8], [0.1455, 12.0], [0.144, 16.3], [0.112, 11.0], [0.11, 1.0], [0.078, 0.4], [0.001, 5.0]]",96.55,0.147,0.8,0.1535,0.8,"[[0.1535, 0.8], [0.154, 12.0], [0.1545, 15.3], [0.16, 11.0], [0.25, 0.5], [0.253, 0.5], [0.436, 1.0]]",98.47,C
172,34875.07,BTC-25JUN21,1623243730512,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,367.3,0.0001,0.015,6.41e-06,194.65,0.0005,0.0,BTC-25JUN21-8000-P,34861.04,"{'vega': 0.01825, 'theta': -0.11247, 'rho': -0.00103, 'gamma': 0.0, 'delta': -6e-05}",34861.04,31750157498,[],0.0,0.0,0.0,0.0005,23.1,"[[0.0005, 23.1], [0.001, 52.1], [0.0015, 1.0], [0.002, 1.0], [0.0045, 17.0], [0.005, 12.6], [0.009, 2.0], [0.01, 5.1], [0.0105, 0.9], [0.0115, 1.0], [0.013, 1.0], [0.015, 0.1], [0.05, 0.1], [0.1, 0.1]]",280.36,P
173,34875.07,BTC-25JUN21,1623243730482,"{'volume': 0.7, 'price_change': 0.0, 'low': 0.7605, 'high': 0.7605}",open,0.77,185.7,0.756,0.7855,0.77059587,194.65,0.7605,0.0,BTC-25JUN21-8000-C,34861.04,"{'vega': 0.01825, 'theta': -0.11247, 'rho': 3.45985, 'gamma': 0.0, 'delta': 0.99994}",34861.04,31750198716,"[[0.7675, 18.0], [0.766, 6.0]]",0.0,0.7675,18.0,0.775,20.5,"[[0.775, 20.5]]",380.81,C
174,34846.76,BTC-11JUN21,1623243730466,"{'volume': 29.8, 'price_change': 77.2152, 'low': 0.0335, 'high': 0.07}",open,0.07,25.2,0.0535,0.133,0.08834605,121.13,0.07,0.0,BTC-11JUN21-32000-C,34861.04,"{'vega': 5.62796, 'theta': -190.40078, 'rho': 1.3059, 'gamma': 8e-05, 'delta': 0.85245}",34861.04,31750229230,"[[0.0825, 0.4], [0.072, 1.5], [0.0015, 100.0], [0.0005, 0.1]]",70.41,0.0825,0.4,0.0945,1.5,"[[0.0945, 1.5], [0.189, 2.5]]",154.9,C
175,36175.6,BTC-31DEC21,1623243730462,"{'volume': 27.1, 'price_change': 2.1062, 'low': 0.1092, 'high': 0.112}",open,0.11,2161.5,0.0535,0.2215,0.1157991,97.4,0.1115,0.0,BTC-31DEC21-64000-C,34861.04,"{'vega': 99.09213, 'theta': -23.56421, 'rho': 45.15174, 'gamma': 1e-05, 'delta': 0.33827}",34861.04,31750230585,"[[0.113, 13.7], [0.1125, 1.0], [0.1115, 13.4], [0.11, 16.8], [0.093, 12.0], [0.0925, 2.0], [0.09, 0.3], [0.075, 0.5], [0.058, 0.4], [0.001, 5.0]]",96.37,0.113,13.7,0.1175,0.6,"[[0.1175, 0.6], [0.1185, 28.6], [0.12, 0.4], [0.1225, 12.0], [0.126, 0.1], [0.229, 10.0], [0.502, 2.0], [0.6, 11.2]]",98.01,C
176,34883.26,BTC-18JUN21,1623243730511,"{'volume': 195.1, 'price_change': 88.8889, 'low': 0.004, 'high': 0.009}",open,0.01,631.3,0.0001,0.041,0.00806823,95.24,0.0085,0.0,BTC-18JUN21-42000-C,34861.04,"{'vega': 10.73636, 'theta': -58.1624, 'rho': 0.928, 'gamma': 4e-05, 'delta': 0.11855}",34861.04,31750230978,"[[0.0075, 18.8], [0.007, 54.1], [0.005, 47.0], [0.003, 1.5], [0.002, 8.5], [0.0005, 1.8]]",93.31,0.0075,18.8,0.0085,13.7,"[[0.0085, 13.7], [0.009, 37.6], [0.0095, 34.9], [0.01, 2.0], [0.0105, 3.0], [0.011, 30.0], [0.014, 6.0], [0.015, 6.7], [0.016, 0.1], [0.02, 0.2], [0.03, 1.5], [0.031, 0.7]]",96.58,C
177,35405.05,BTC-24SEP21,1623243730483,"{'volume': 38.0, 'price_change': 20.0, 'low': 0.009, 'high': 0.0135}",open,0.01,2007.1,0.0001,0.0545,0.01137032,103.54,0.012,0.0,BTC-24SEP21-100000-C,34861.04,"{'vega': 22.13897, 'theta': -10.73257, 'rho': 4.8046, 'gamma': 1e-05, 'delta': 0.05775}",34861.04,31750204201,"[[0.0105, 0.7], [0.0095, 16.0], [0.009, 22.0], [0.008, 1.1], [0.004, 3.0], [0.001, 5.4], [0.0005, 0.1]]",102.12,0.0105,0.7,0.0125,22.9,"[[0.0125, 22.9], [0.0135, 15.9], [0.016, 16.0], [0.02, 0.1], [0.0285, 1.4], [0.06, 1.1], [0.062, 0.2], [0.0755, 1.0], [0.1, 6.6], [0.131, 1.0], [0.1395, 60.0], [0.2295, 9.0], [0.3, 340.0]]",105.3,C
178,34855.93,SYN.BTC-10JUN21,1623243731469,"{'volume': 55.4, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0015}",open,0.0,50.6,0.0001,0.0215,0.00063295,100.97,0.001,0.0,BTC-10JUN21-38000-C,34867.02,"{'vega': 1.24704, 'theta': -22.06223, 'rho': 0.02578, 'gamma': 5e-05, 'delta': 0.03479}",34867.02,31750230459,"[[0.0005, 23.0]]",96.9,0.0005,23.0,0.001,10.5,"[[0.001, 10.5], [0.0015, 36.0], [0.002, 0.1], [0.0025, 115.0], [0.003, 30.5]]",109.83,C
